"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"8254","Ciencias 3 de Viaje - Egb Santillana","Herminia Merega","Santillana S.A.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-3-de-Viaje-Egb-Santillana-Herminia-Merega/9789504602927?ref=grid-view"
"8255","Matematica 2 - Secundario","Mariana B Amenedo","Santillana S.A.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Matematica-2-Secundario-Mariana-B-Amenedo/9789504603160?ref=grid-view"
"8256","Ceramica","Patsy Sande","Albatros Ediciones",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ceramica-Patsy-Sande/9789502405841?ref=grid-view"
"8257","Preparados, Listo, YA","Laurie Steding","Albatros Ediciones",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Preparados-Listo-YA-Laurie-Steding/9789502408262?ref=grid-view"
"8258","Cautivos!","Gary Paulsen","Editorial Albatros",NA,3.79,70,93,"Paperback","https://www.bookdepository.com/es/Cautivos-Gary-Paulsen/9789502407777?ref=grid-view"
"8259","Estoy sano?","Lorda Llewellyn","Albatros/Argentina",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Estoy-sano-Lorda-Llewellyn/9789502409450?ref=grid-view"
"8260","La estatuilla del mago / The Wizard's Statue","Debra Doyle","Albatros/Argentina",NA,0,0,127,"Paperback","https://www.bookdepository.com/es/La-estatuilla-del-mago-Wizards-Statue-Debra-Doyle/9789502409870?ref=grid-view"
"8261","Magia Ciencia","Laura Estefania","Albatros Ediciones",NA,2,2,64,"Paperback","https://www.bookdepository.com/es/Magia-Ciencia-Laura-Estefania/9789502410814?ref=grid-view"
"8262","Juancito y La Imprenta de Mano","Carlos Pinto","Albatros Ediciones",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/Juancito-y-La-Imprenta-de-Mano-Carlos-Pinto/9789502411361?ref=grid-view"
"8263","Los Hermanitos Wrigth y La Maquina de Volar","Carlos Pinto","Albatros Ediciones",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/Los-Hermanitos-Wrigth-y-La-Maquina-de-Volar-Carlos-Pinto/9789502411378?ref=grid-view"
"8264","Una Visita Por El Museo Historico Nacional/a Visit to Historic National Museum","Laura Estefania","Albatros/Argentina",NA,0,0,48,"Hardback","https://www.bookdepository.com/es/Una-Visita-Por-El-Museo-Historico-Nacional-Visit-Historic-National-Museum-Laura-Estefania/9789502411323?ref=grid-view"
"8265","Caida Libre!","Gary Paulsen","Editorial Albatros",NA,3.62,21,94,"Paperback","https://www.bookdepository.com/es/Caida-Libre-Gary-Paulsen/9789502407814?ref=grid-view"
"8266","Fisica 1 - Polimodal","Horacio A Galloni","Saint Claire",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Fisica-1-Polimodal-Horacio-Galloni/9789505290895?ref=grid-view"
"8267","Manantial 3 - 6 Ano - Coleccion Esperanza","- Pappalardo Dolcemelo","GRAM",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Manantial-3-6-Ano-Coleccion-Esperanza-Pappalardo-Dolcemelo/9789505301270?ref=grid-view"
"8268","Creceindo Juntos 1 Egb -Coleccion Esperanza","- Machado Macko","GRAM",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Creceindo-Juntos-1-Egb-Coleccion-Esperanza-Machado-Macko/9789505301171?ref=grid-view"
"8269","Creciendo Juntos 2 Egb - Coleccion Esperanza","- Machado Macko","GRAM",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Creciendo-Juntos-2-Egb-Coleccion-Esperanza-Machado-Macko/9789505301195?ref=grid-view"
"8270","Formacion Etica y Ciudadana 1 - Polimodal","Roberto Kechichian","Saint Claire",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Formacion-Etica-y-Ciudadana-1-Polimodal-Roberto-Kechichian/9789505290741?ref=grid-view"
"8271","Geografias de La Argentina Serie Plata","Balmaceda-Echeverria-Capuz","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Geografias-de-La-Argentina-Serie-Plata-Balmaceda-Echeverria-Capuz/9789505340316?ref=grid-view"
"8272","Historia 4 - Instituciones Americanas/Nivel Medio","Juan Antonio Bustinza","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Historia-4-Instituciones-Americanas-Nivel-Medio-Juan-Antonio-Bustinza/9789505341573?ref=grid-view"
"8273","Lengua y Comunicacion 1","Gabriela Kriscautzky de Fasce","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Lengua-y-Comunicacion-1-Gabriela-Kriscautzky-de-Fasce/9789505340699?ref=grid-view"
"8274","Ciencias Naturales-Quimica 9 - 3","Juan L Botto","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Naturales-Quimica-9-3-Juan-L-Botto/9789505344383?ref=grid-view"
"8275","Ciencias Naturales 8 - 3","Juan L Botto","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Naturales-8-3-Juan-L-Botto/9789505345137?ref=grid-view"
"8276","Ciencias Naturales-Biologia 7 - 3","Juan L Botto","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Naturales-Biologia-7-3-Juan-L-Botto/9789505344277?ref=grid-view"
"8277","Ciencias Sociales 8 - 3","Ema Cibotti","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Sociales-8-3-Ema-Cibotti/9789505345144?ref=grid-view"
"8278","Sociedad En Red 8 - 3b","Martin Chueco","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Sociedad-En-Red-8-3b-Martin-Chueco/9789505346394?ref=grid-view"
"8279","Ciencias Sociales-Geografia 9 - 3","Maria Julia Loray","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Sociales-Geografia-9-3-Maria-Julia-Loray/9789505345076?ref=grid-view"
"8280","Ciencias Sociales 7- 3b","Ema Cibotti","AZ Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Sociales-7-3b-Ema-Cibotti/9789505345182?ref=grid-view"
"8281","Clasicos de Suspenso - Clasicos Juveniles","Saki","Sigmar",NA,3.11,9,72,"Paperback","https://www.bookdepository.com/es/Clasicos-de-Suspenso-Clasicos-Juveniles-Saki/9789501115246?ref=grid-view"
"8282","Pinocho - Juegos y Cuentos","Carlo Collodi","Sigmar",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/Pinocho-Juegos-y-Cuentos-Carlo-Collodi/9789501114508?ref=grid-view"
"8283","La Ardilla y Sus Amigos","Sigmar","Sigmar",NA,0,0,14,"Board book","https://www.bookdepository.com/es/La-Ardilla-y-Sus-Amigos-Sigmar/9789501113884?ref=grid-view"
"8284","La Fiesta","Sigmar","Sigmar",NA,0,0,10,"Board book","https://www.bookdepository.com/es/La-Fiesta-Sigmar/9789501114164?ref=grid-view"
"8285","La Montana - En La Naturaleza","Paula Molina","Sigmar",NA,0,0,18,"Hardback","https://www.bookdepository.com/es/La-Montana-En-La-Naturaleza-Paula-Molina/9789501113570?ref=grid-view"
"8286","Que Rico!","Ines Carpio","Sigmar",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/Que-Rico-Ines-Carpio/9789501113815?ref=grid-view"
"8287","Gato Con Botas, El - Fantasia","Charles Perrault","Sigmar",NA,4.12,8047,6,"Paperback","https://www.bookdepository.com/es/Gato-Con-Botas-El-Fantasia-Charles-Perrault/9789501113433?ref=grid-view"
"8288","El Universo","Chris Oxlade","Sigmar",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/El-Universo-Chris-Oxlade/9789501115413?ref=grid-view"
"8289","Fosiles y Dinosaurios","Andrew Charman","Sigmar",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/Fosiles-y-Dinosaurios-Andrew-Charman/9789501115437?ref=grid-view"
"8290","A Dormir - Caricias","Paula Vera","Sigmar",NA,0,0,12,"Board book","https://www.bookdepository.com/es/Dormir-Caricias-Paula-Vera/9789501115277?ref=grid-view"
"8291","Maquinas/ Machines","","Editorial Sigmar S.A.C.I.",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Maquinas-Machines/9789501114645?ref=grid-view"
"8292","Estar Furioso, Estar Contento","Paula Vera","Sigmar",NA,0,0,28,"Paperback","https://www.bookdepository.com/es/Estar-Furioso-Estar-Contento-Paula-Vera/9789501118049?ref=grid-view"
"8293","Nuestro Mundo","Edit Sigmar","Sigmar",NA,0,0,31,"Hardback","https://www.bookdepository.com/es/Nuestro-Mundo-Edit-Sigmar/9789501118452?ref=grid-view"
"8294","Hansel y Gretel","Sigmar","Sigmar",NA,0,0,8,"Board book","https://www.bookdepository.com/es/Hansel-y-Gretel-Sigmar/9789501116649?ref=grid-view"
"8295","Cenicienta","Sigmar","Sigmar",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/Cenicienta-Sigmar/9789501116595?ref=grid-view"
"8296","El Caso del Alienigena Luminoso","James Gelsey","Sigmar",NA,3.86,74,61,"Paperback","https://www.bookdepository.com/es/El-Caso-del-Alienigena-Luminoso-James-Gelsey/9789501117417?ref=grid-view"
"8297","Resta","Sigmar","Sigmar",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Resta-Sigmar/9789501117929?ref=grid-view"
"8298","Hansel Y Gretel/hansel And Gretel","Maura Gaetan","Editorial Sigmar S.A.C.I.",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/Hansel-Y-Gretel-hansel-Gretel-Maura-Gaetan/9789501118179?ref=grid-view"
"8299","Unidades y Medidas","Sigmar","Sigmar",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/Unidades-y-Medidas-Sigmar/9789501118087?ref=grid-view"
"8300","El Patito Feo/the Ugly Duckling","Maura Gaetan","Editorial Sigmar S.A.C.I.",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/El-Patito-Feo-Ugly-Duckling-Maura-Gaetan/9789501118186?ref=grid-view"
"8301","Sobrervivir En El Recreo","Paula Vera","Sigmar",NA,0,0,28,"Paperback","https://www.bookdepository.com/es/Sobrervivir-En-El-Recreo-Paula-Vera/9789501118025?ref=grid-view"
"8302","El agua maravillosa/ Wonderful Water","","Editorial Sigmar S.A.C.I.",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/El-agua-maravillosa-Wonderful-Water/9789501118667?ref=grid-view"
"8303","Pueblos de La Antiguedad","Edit Sigmar","Sigmar",NA,0,0,31,"Hardback","https://www.bookdepository.com/es/Pueblos-de-La-Antiguedad-Edit-Sigmar/9789501118445?ref=grid-view"
"8304","Una Sorpresa De Navidad","","Editorial Sigmar S.A.C.I.",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Una-Sorpresa-De-Navidad/9789501118643?ref=grid-view"
"8305","El espacio / The Space","Maura Gaetan","Editorial Sigmar S.A.C.I.",NA,0,0,10,"Hardback","https://www.bookdepository.com/es/El-espacio-Space-Maura-Gaetan/9789501119114?ref=grid-view"
"8306","La Bella Y La Bestia/ Beauty And the Beast","Maura Gaetan","Editorial Sigmar S.A.C.I.",NA,0,0,24,"Paperback","https://www.bookdepository.com/es/La-Bella-Y-La-Bestia-Beauty-Beast-Maura-Gaetan/9789501119336?ref=grid-view"
"8307","Una Reina Abeja","","Editorial Sigmar S.A.C.I.",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Una-Reina-Abeja/9789501118582?ref=grid-view"
"8308","Pinocho / Pinocchio","Maura Gaetan","Editorial Sigmar S.A.C.I.",NA,3,9,24,"Paperback","https://www.bookdepository.com/es/Pinocho-Pinocchio-Maura-Gaetan/9789501119275?ref=grid-view"
"8309","El traje del emperador / The Emperor's New Clothes","Maura Gaetan","Editorial Sigmar S.A.C.I.",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/El-traje-del-emperador-Emperors-New-Clothes-Maura-Gaetan/9789501117264?ref=grid-view"
"8310","Bella Durmiente, La - Nomeolvides","Edit Sigmar","Sigmar",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Bella-Durmiente-La-Nomeolvides-Edit-Sigmar/9789501119862?ref=grid-view"
"8311","Una Rayuela 1 - CD for Student Book","Pilar Candela","Sociedad General Española de Librería",NA,0,0,NA,"Mixed media product","https://www.bookdepository.com/es/Una-Rayuela-1-CD-for-Student-Book-Pilar-Candela/9788497781480?ref=grid-view"
"8312","Pasacalle","Pisonero, Isidoro","Sociedad General Española de Librería",NA,0,0,NA,"Mixed media product","https://www.bookdepository.com/es/Pasacalle-Pisonero-Isidoro/9788497781961?ref=grid-view"
"8313","Una Rayuela 2 Exercises Book B","Pilar Candela","Sociedad General Española de Librería",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Una-Rayuela-2-Exercises-Book-B-Pilar-Candela/9788497780667?ref=grid-view"
"8314","Pasacalle","Isidoro Pisonero","Sociedad General Española de Librería",NA,0,0,NA,"Mixed media product","https://www.bookdepository.com/es/Pasacalle-Isidoro-Pisonero/9788497781930?ref=grid-view"
"8315","Companeros 4","Francisca Castro","Sociedad General Española de Librería",NA,0,0,72,"Paperback","https://www.bookdepository.com/es/Companeros-4-Francisca-Castro/9788497784795?ref=grid-view"
"8316","Companeros 1","Ignacio Rodero Diez","Sociedad General Española de Librería",NA,0,0,NA,"CD-ROM","https://www.bookdepository.com/es/Companeros-1-Ignacio-Rodero-Diez/9788497785419?ref=grid-view"
"8317","Companeros 2","Ignacio Rodero Diez","Sociedad General Española de Librería",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Companeros-2-Ignacio-Rodero-Diez/9788497785129?ref=grid-view"
"8318","Peter y los Cazadores de Estrellas","Dr Dave Barry","Roca Editorial",NA,4.02,72068,440,"Hardback","https://www.bookdepository.com/es/Peter-y-los-Cazadores-de-Estrellas-Dr-Dave-Barry/9788496791046?ref=grid-view"
"8319","Cuentos Pulga","Riki Blanco","Thule Ediciones",NA,4.44,9,28,"Hardback","https://www.bookdepository.com/es/Cuentos-Pulga-Riki-Blanco/9788496473447?ref=grid-view"
"8320","Los inventos de Peace Electronics 7/Peace Electronics Inventions 7","Tatsuki Nohda","Mangaline Sl Ediciones",NA,0,0,169,"Paperback","https://www.bookdepository.com/es/Los-inventos-de-Peace-Electronics-7-Peace-Electronics-Inventions-7-Tatsuki-Nohda/9788496432826?ref=grid-view"
"8321","La Mirada del Catolicismo","Julien Ries","EDIT NEREA",NA,0,0,63,"Hardback","https://www.bookdepository.com/es/La-Mirada-del-Catolicismo-Julien-Ries/9788496431393?ref=grid-view"
"8322","Ai revolution 5","You Asami","Mangaline Sl Ediciones",NA,3.79,14,200,"Paperback","https://www.bookdepository.com/es/Ai-revolution-5-You-Asami/9788496432420?ref=grid-view"
"8323","Coco 3","Hideyuki Yonehara","Mangaline Sl Ediciones",NA,4.14,7,210,"Paperback","https://www.bookdepository.com/es/Coco-3-Hideyuki-Yonehara/9788496432178?ref=grid-view"
"8324","Family Compo 2","Tsukasa Hojo","Mangaline Sl Ediciones",NA,0,0,200,"Paperback","https://www.bookdepository.com/es/Family-Compo-2-Tsukasa-Hojo/9788496432659?ref=grid-view"
"8325","Te Dare un Pedacito de Sol","Mariana Jantti","HARDENVILLE SA",NA,4,1,32,"Paperback","https://www.bookdepository.com/es/Te-Dare-un-Pedacito-de-Sol-Mariana-Jantti/9788496448025?ref=grid-view"
"8326","Aurora y la Planta de Mora","Mariana Jantti","Nicanitasantiago",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/Aurora-y-la-Planta-de-Mora-Mariana-Jantti/9788496448032?ref=grid-view"
"8327","El Calor Del Frío","","Createspace Independent Pub",NA,0,0,124,"Paperback","https://www.bookdepository.com/es/El-Calor-Del-Frío/9788496461895?ref=grid-view"
"8328","Â¿DÃ³nde estÃ¡ la luna?","Yolanda Quiralte GÃ³mez","Nuevos Escritores",NA,0,0,271,"Paperback","https://www.bookdepository.com/es/Â¿DÃ³nde-estÃ¡-la-luna-Yolanda-Quiralte-GÃ³mez/9788496461918?ref=grid-view"
"8329","El Libro de Los Porques","Kathy Wollard","Ediciones Oniro",NA,3.86,7,250,"Paperback","https://www.bookdepository.com/es/El-Libro-de-Los-Porques-Kathy-Wollard/9788495456281?ref=grid-view"
"8330","El porque de las cosas / Why of Things","Kathy Wollard","Paidos Iberica Ediciones S A",NA,0,0,240,"Paperback","https://www.bookdepository.com/es/El-porque-de-las-cosas-Why-Things-Kathy-Wollard/9788495456694?ref=grid-view"
"8331","Piratica","Tanith Lee","Roca Editorial",NA,3.63,3003,471,"Hardback","https://www.bookdepository.com/es/Piratica-Tanith-Lee/9788496544598?ref=grid-view"
"8332","La Gente de Sparks","Jeanne DuPrau","Roca Editorial",NA,3.67,51533,342,"Hardback","https://www.bookdepository.com/es/La-Gente-de-Sparks-Jeanne-DuPrau/9788496544703?ref=grid-view"
"8333","Quien Mato A Regiomontano?/ Who was kill Regiomontano?","Carlos Olalla","Celesa",NA,0,0,128,"Paperback","https://www.bookdepository.com/es/Quien-Mato-Regiomontano-Who-was-kill-Regiomontano-Carlos-Olalla/9788496566521?ref=grid-view"
"8334","Un invitado muy pesado / A Heavy Guest","Michael Bedard","Grupo Anaya Comercial",NA,0,0,32,"Hardback","https://www.bookdepository.com/es/Un-invitado-muy-pesado-Heavy-Guest-Michael-Bedard/9788496052987?ref=grid-view"
"8335","Fred Se Derrite","Michael Bedard","Grupo Anaya Comercial",NA,0,0,32,"Hardback","https://www.bookdepository.com/es/Fred-Se-Derrite-Michael-Bedard/9788496052970?ref=grid-view"
"8336","En Busca de La Paz","Tere Rodriguez-Nora","Ediciones Norte",NA,5,2,32,"Hardback","https://www.bookdepository.com/es/En-Busca-de-La-Paz-Tere-Rodriguez-Nora/9788496046511?ref=grid-view"
"8337","El Anillo Magico y Otros Cuentos Populares Rusos","Alexandr Nikolaievich Afanasiev","Paginas De Espuma",NA,4.19,4350,274,"Paperback","https://www.bookdepository.com/es/El-Anillo-Magico-y-Otros-Cuentos-Populares-Rusos-Alexandr-Nikolaievich-Afanasiev/9788495642486?ref=grid-view"
"8338","Descubre Las Imagenes. Libro 2","Lombar","Lisma",NA,0,0,16,"Hardback","https://www.bookdepository.com/es/Descubre-Las-Imagenes-Libro-2-Lombar/9788495677365?ref=grid-view"
"8339","El viatge d'en Teo  / Teo's Journey","Catherine Clement","Grupo Anaya Comercial",NA,3.86,1898,576,"Paperback","https://www.bookdepository.com/es/El-viatge-den-Teo-Teos-Journey-Catherine-Clement/9788495103062?ref=grid-view"
"8340","Pequeno Museo","Alain le Saux","Lectorum Publications",NA,4.11,19,308,"Paperback","https://www.bookdepository.com/es/Pequeno-Museo-Alain-le-Saux/9788495150783?ref=grid-view"
"8341","Cosas Que Pasan Cada Dia","Kestutis Kasparavicius","Thule Ediciones",NA,4.38,37,79,"Hardback","https://www.bookdepository.com/es/Cosas-Que-Pasan-Cada-Dia-Kestutis-Kasparavicius/9788496473355?ref=grid-view"
"8342","Mi primer diccionario Espanol/ My First Spanish Dictionary","Texto Editores","Celesa",NA,0,0,64,"Hardback","https://www.bookdepository.com/es/Mi-primer-diccionario-Espanol-My-First-Spanish-Dictionary-Texto-Editores/9788496500174?ref=grid-view"
"8343","El Tesoro De Casimiro El Feo/ the Tresure of Casimiro the Ugly","Carmen Gil","Panoplia Export S L",NA,0,0,128,"Paperback","https://www.bookdepository.com/es/El-Tesoro-De-Casimiro-El-Feo-Tresure-Casimiro-Ugly-Carmen-Gil/9788496514751?ref=grid-view"
"8344","Walter, el Perro Pedorrero, Se Mete en Lios","William Kotzwinkle","Lectorum Publications",NA,3.9,703,32,"Hardback","https://www.bookdepository.com/es/Walter-el-Perro-Pedorrero-Se-Mete-en-Lios-William-Kotzwinkle/9788496517103?ref=grid-view"
"8345","Ulises","Sebastian Ferran","Sexto Piso",NA,4.12,8,53,"Paperback","https://www.bookdepository.com/es/Ulises-Sebastian-Ferran/9788496867086?ref=grid-view"
"8346","Tirya, la hija de Anubis / Tirya, the daughter of Anubis","Alain Surget","Puck",NA,4.14,36,224,"Hardback","https://www.bookdepository.com/es/Tirya-la-hija-de-Anubis-Tirya-daughter-Anubis-Alain-Surget/9788496886001?ref=grid-view"
"8347","La memoria de la razón","José Vicente Sánchez Arenas","Nuevosescritores",NA,0,0,152,"Paperback","https://www.bookdepository.com/es/La-memoria-de-la-razón-José-Vicente-Sánchez-Arenas/9788496910102?ref=grid-view"
"8348","Toulouse-Lautrec","Pro Tony Hart","CALLIS EDITORA",NA,3,1,24,"Paperback","https://www.bookdepository.com/es/Toulouse-Lautrec-Pro-Tony-Hart/9788574161648?ref=grid-view"
"8349","El Arte Contemporaneo","Antony Mason","CALLIS EDITORA",NA,4.5,4,48,"Paperback","https://www.bookdepository.com/es/El-Arte-Contemporaneo-Antony-Mason/9788574162416?ref=grid-view"
"8350","Aventuras de Robinson Crusoe","Daniel Defoe","Boréal",NA,3.68,250399,NA,"Paperback","https://www.bookdepository.com/es/Aventuras-de-Robinson-Crusoe-Daniel-Defoe/9788495156105?ref=grid-view"
"8351","Gandhi, el maestro de la vida / Gandhi, Life's Master","Jean-Francois Saure","Editorial Saure S L U",NA,0,0,32,"Hardback","https://www.bookdepository.com/es/Gandhi-el-maestro-de-la-vida-Gandhi-Lifes-Master-Jean-Francois-Saure/9788495225436?ref=grid-view"
"8352","Los Mundos Antiguos","Catherine Loizeau","Combel Ediciones Editorial Esin, S.A.",NA,3.67,3,173,"Hardback","https://www.bookdepository.com/es/Los-Mundos-Antiguos-Catherine-Loizeau/9788498251821?ref=grid-view"
"8353","Monstrous, Brujas, Y Fantasmas/ Monsters, Witches and Ghosts","Carmen Gil","Panoplia Export S L",NA,0,0,47,"Paperback","https://www.bookdepository.com/es/Monstrous-Brujas-Y-Fantasmas-Monsters-Witches-Ghosts-Carmen-Gil/9788497951517?ref=grid-view"
"8354","Ricitos - Pop-Cartone","Ediciones Saldaa","Ediciones Saldaa",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Ricitos-Pop-Cartone-Ediciones-Saldaa/9788497960922?ref=grid-view"
"8355","Harry Potter y el Caliz de Fuego","J K Rowling","Salamandra",NA,4.56,2638255,635,"Paperback","https://www.bookdepository.com/es/Harry-Potter-y-el-Caliz-de-Fuego-J-K-Rowling/9788498380156?ref=grid-view"
"8356","Harry Potter y la Camara Secreta","J K Rowling","Salamandra",NA,4.43,2776289,287,"Hardback","https://www.bookdepository.com/es/Harry-Potter-y-la-Camara-Secreta-J-K-Rowling/9788498380187?ref=grid-view"
"8357","Lazos de sangre / Blood Ties","Kevin Emerson","La Factoría de Ideas",NA,4.11,335,214,"Hardback","https://www.bookdepository.com/es/Lazos-de-sangre-Blood-Ties-Kevin-Emerson/9788498006155?ref=grid-view"
"8358","La fotografia del vampiro / The Vampire's Photograph","Kevin Emerson","La Factoría de Ideas",NA,3.76,778,216,"Hardback","https://www.bookdepository.com/es/La-fotografia-del-vampiro-Vampires-Photograph-Kevin-Emerson/9788498005134?ref=grid-view"
"8359","Tentada / Tempted","P. C. Cast","La Factoría de Ideas",NA,3.95,154089,286,"Paperback","https://www.bookdepository.com/es/Tentada-Tempted-P-C-Cast/9788498006759?ref=grid-view"
"8360","Cristobal Colon","Jean Paul Duviols","BLUME",NA,0,0,128,"Paperback","https://www.bookdepository.com/es/Cristobal-Colon-Jean-Paul-Duviols/9788498010008?ref=grid-view"
"8361","El Libro Completo de Los Dinosaurios","Steve Parker","BLUME",NA,4.2,97,448,"Hardback","https://www.bookdepository.com/es/El-Libro-Completo-de-Los-Dinosaurios-Steve-Parker/9788498011418?ref=grid-view"
"8362","La Isla del Tesoro","R L Stevenson","BLUME",NA,3.83,407460,192,"Hardback","https://www.bookdepository.com/es/La-Isla-del-Tesoro-R-L-Stevenson/9788498011173?ref=grid-view"
"8363","Tras los Pasos de Los... Dioses Griegos","Marie-Therese Davidson","BLUME",NA,4.67,3,127,"Paperback","https://www.bookdepository.com/es/Tras-los-Pasos-de-Los-Dioses-Griegos-Marie-Therese-Davidson/9788498011562?ref=grid-view"
"8364","Napoleon","Jean-Michel Dequeker-Fergon","BLUME",NA,5,1,127,"Paperback","https://www.bookdepository.com/es/Napoleon-Jean-Michel-Dequeker-Fergon/9788498011968?ref=grid-view"
"8365","Esclavos","M. Th Davidson","BLUME",NA,0,0,128,"Paperback","https://www.bookdepository.com/es/Esclavos-M-Th-Davidson/9788498011579?ref=grid-view"
"8366","Las Aventuras de Tom Sawyer","Mark Twain","BLUME",NA,3.91,767954,240,"Hardback","https://www.bookdepository.com/es/Las-Aventuras-de-Tom-Sawyer-Mark-Twain/9788498015034?ref=grid-view"
"8367","Relatos de los heroes griegos/ Tales of the Greek Heros","Roger Lancelyn Green","Grupo Anaya Comercial",NA,0,0,256,"Hardback","https://www.bookdepository.com/es/Relatos-de-los-heroes-griegos-Tales-Greek-Heros-Roger-Lancelyn-Green/9788498410358?ref=grid-view"
"8368","Historia de la musica para los ninos/ The History of Music for Kids","Monika Heumann","Grupo Anaya Comercial",NA,0,0,184,"Paperback","https://www.bookdepository.com/es/Historia-de-la-musica-para-los-ninos-History-Music-for-Kids-Monika-Heumann/9788498411386?ref=grid-view"
"8369","No habra armas en el entierro de mi hijo / No Guns at my Son's Funeral","Paro Anand","Grupo Anaya Comercial",NA,3.88,202,191,"Hardback","https://www.bookdepository.com/es/No-habra-armas-en-el-entierro-de-mi-hijo-No-Guns-at-my-Sons-Funeral-Paro-Anand/9788498411959?ref=grid-view"
"8370","Escalofriantes historias ninos prodigio / Chilling Stories Prodigy Children","Linda Quilt","Grupo Anaya Comercial",NA,3.64,39,152,"Hardback","https://www.bookdepository.com/es/Escalofriantes-historias-ninos-prodigio-Chilling-Stories-Prodigy-Children-Linda-Quilt/9788498411348?ref=grid-view"
"8371","Caballos","Toni Webber","Editorial Sigmar S.A.C.I.",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Caballos-Toni-Webber/9789501100891?ref=grid-view"
"8372","La Bella Durmiente/sleeping Beauty","","Editorial Sigmar S.A.C.I.",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/La-Bella-Durmiente-sleeping-Beauty/9789501104721?ref=grid-view"
"8373","Dinosaurios del Mundo","Jinny Johnson","ATLANTIDA",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Dinosaurios-del-Mundo-Jinny-Johnson/9789500824545?ref=grid-view"
"8374","Bella Durmiente, La - Mosaico Infantil 03","Sigmar","Sigmar",NA,0,0,NA,"Book","https://www.bookdepository.com/es/Bella-Durmiente-La-Mosaico-Infantil-03-Sigmar/9789501105285?ref=grid-view"
"8375","Viaje al centro de la tierra/ Journey to the Center of the Earth","","Editorial Sigmar S.A.C.I.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Viaje-al-centro-de-la-tierra-Journey-Center-Earth/9789501104943?ref=grid-view"
"8376","Pinocho / Pinocchio","","Editorial Sigmar S.A.C.I.",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Pinocho-Pinocchio/9789501104820?ref=grid-view"
"8377","Computadores que lo hacen todo/ Computers that do everything","Tullio Chersi","Editorial Sigmar S.A.C.I.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Computadores-que-lo-hacen-todo-Computers-that-do-everything-Tullio-Chersi/9789501103823?ref=grid-view"
"8378","El gato con botas/ The Cat with Boots","","Editorial Sigmar S.A.C.I.",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/El-gato-con-botas-Cat-with-Boots/9789501104837?ref=grid-view"
